TYPE	INSTANCE	DEVICE_TYPE	DEVICE_NAME	NAME	VALUE
pd	10.0.1.22:2379	net	lo	is-multicast	false
pd	10.0.1.22:2379	net	lo	is-loopback	true
pd	10.0.1.22:2379	net	lo	is-point-to-point	false
pd	10.0.1.22:2379	net	lo	addresses	127.0.0.1/8,::1/128
pd	10.0.1.20:2379	cpu	cpu	cpu-arch	amd64
pd	10.0.1.20:2379	cpu	cpu	cpu-logical-cores	12
pd	10.0.1.20:2379	cpu	cpu	cpu-physical-cores	12
pd	10.0.1.20:2379	cpu	cpu	cpu-frequency	2396.40MHz
pd	10.0.1.20:2379	cpu	cpu	cache	1024
pd	10.0.1.20:2379	disk	sda1	fstype	ext4
pd	10.0.1.20:2379	disk	sda1	opts	rw,relatime
pd	10.0.1.20:2379	disk	sda1	path	/
pd	10.0.1.20:2379	disk	sda1	total	483632488448
pd	10.0.1.20:2379	disk	sda1	free	440657641472
pd	10.0.1.20:2379	disk	sda1	used	23268679680
pd	10.0.1.20:2379	disk	sda1	free-percent	0.95
pd	10.0.1.20:2379	disk	sda1	used-percent	0.05
pd	10.0.1.20:2379	disk	sda15	fstype	vfat
pd	10.0.1.20:2379	disk	sda15	opts	rw,relatime
pd	10.0.1.20:2379	disk	sda15	path	/boot/efi
pd	10.0.1.20:2379	disk	sda15	total	264281088
pd	10.0.1.20:2379	disk	sda15	free	264136192
pd	10.0.1.20:2379	disk	sda15	used	144896
pd	10.0.1.20:2379	disk	sda15	free-percent	1.00
pd	10.0.1.20:2379	disk	sda15	used-percent	0.00
pd	10.0.1.20:2379	memory	memory	capacity	24592850944
pd	10.0.1.20:2379	net	enp7s0	mac	86:00:00:5f:2c:32
pd	10.0.1.20:2379	net	enp7s0	is-up	true
pd	10.0.1.20:2379	net	enp7s0	is-broadcast	true
pd	10.0.1.20:2379	net	enp7s0	is-multicast	true
pd	10.0.1.20:2379	net	enp7s0	is-loopback	false
pd	10.0.1.20:2379	net	enp7s0	is-point-to-point	false
pd	10.0.1.20:2379	net	enp7s0	addresses	10.0.1.20/32,fe80::8400:ff:fe5f:2c32/64
pd	10.0.1.20:2379	net	eth0	mac	92:00:07:b1:64:b9
pd	10.0.1.20:2379	net	eth0	is-up	true
pd	10.0.1.20:2379	net	eth0	is-broadcast	true
pd	10.0.1.20:2379	net	eth0	is-multicast	true
pd	10.0.1.20:2379	net	eth0	is-loopback	false
pd	10.0.1.20:2379	net	eth0	is-point-to-point	false
pd	10.0.1.20:2379	net	eth0	addresses	100.64.67.4/32,2a01:4f8:1c1a:857::1/64,fe80::9000:7ff:feb1:64b9/64
pd	10.0.1.20:2379	net	lo	mac	
pd	10.0.1.20:2379	net	lo	is-up	true
pd	10.0.1.20:2379	net	lo	is-broadcast	false
pd	10.0.1.20:2379	net	lo	is-multicast	false
pd	10.0.1.20:2379	net	lo	is-loopback	true
pd	10.0.1.20:2379	net	lo	is-point-to-point	false
pd	10.0.1.20:2379	net	lo	addresses	127.0.0.1/8,::1/128
pd	10.0.1.21:2379	cpu	cpu	cpu-arch	amd64
pd	10.0.1.21:2379	cpu	cpu	cpu-logical-cores	12
pd	10.0.1.21:2379	cpu	cpu	cpu-physical-cores	12
pd	10.0.1.21:2379	cpu	cpu	cpu-frequency	2400.00MHz
pd	10.0.1.21:2379	cpu	cpu	cache	1024
pd	10.0.1.21:2379	disk	sda1	fstype	ext4
pd	10.0.1.21:2379	disk	sda1	opts	rw,relatime
pd	10.0.1.21:2379	disk	sda1	path	/
pd	10.0.1.21:2379	disk	sda1	total	483632488448
pd	10.0.1.21:2379	disk	sda1	free	441572605952
pd	10.0.1.21:2379	disk	sda1	used	22353715200
pd	10.0.1.21:2379	disk	sda1	free-percent	0.95
pd	10.0.1.21:2379	disk	sda1	used-percent	0.05
pd	10.0.1.21:2379	disk	sda15	fstype	vfat
pd	10.0.1.21:2379	disk	sda15	opts	rw,relatime
pd	10.0.1.21:2379	disk	sda15	path	/boot/efi
pd	10.0.1.21:2379	disk	sda15	total	264281088
pd	10.0.1.21:2379	disk	sda15	free	264136192
pd	10.0.1.21:2379	disk	sda15	used	144896
pd	10.0.1.21:2379	disk	sda15	free-percent	1.00
pd	10.0.1.21:2379	disk	sda15	used-percent	0.00
pd	10.0.1.21:2379	memory	memory	capacity	24592859136
pd	10.0.1.21:2379	net	enp7s0	mac	86:00:00:5f:2c:30
pd	10.0.1.21:2379	net	enp7s0	is-up	true
pd	10.0.1.21:2379	net	enp7s0	is-broadcast	true
pd	10.0.1.21:2379	net	enp7s0	is-multicast	true
pd	10.0.1.21:2379	net	enp7s0	is-loopback	false
pd	10.0.1.21:2379	net	enp7s0	is-point-to-point	false
pd	10.0.1.21:2379	net	enp7s0	addresses	10.0.1.21/32,fe80::8400:ff:fe5f:2c30/64
pd	10.0.1.21:2379	net	eth0	mac	92:00:07:b1:64:ba
pd	10.0.1.21:2379	net	eth0	is-up	true
pd	10.0.1.21:2379	net	eth0	is-broadcast	true
pd	10.0.1.21:2379	net	eth0	is-multicast	true
pd	10.0.1.21:2379	net	eth0	is-loopback	false
pd	10.0.1.21:2379	net	eth0	is-point-to-point	false
pd	10.0.1.21:2379	net	eth0	addresses	100.64.15.140/32,2a01:4f8:1c1a:9894::1/64,fe80::9000:7ff:feb1:64ba/64
pd	10.0.1.21:2379	net	lo	mac	
pd	10.0.1.21:2379	net	lo	is-up	true
pd	10.0.1.21:2379	net	lo	is-broadcast	false
pd	10.0.1.21:2379	net	lo	is-multicast	false
pd	10.0.1.21:2379	net	lo	is-loopback	true
pd	10.0.1.21:2379	net	lo	is-point-to-point	false
pd	10.0.1.21:2379	net	lo	addresses	127.0.0.1/8,::1/128
tikv	10.0.1.21:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.21:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.21:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.21:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.21:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.21:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.21:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.21:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.21:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.21:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.21:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.21:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.21:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.21:20160	disk	/dev/sda1	path	/
tikv	10.0.1.21:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.21:20160	disk	/dev/sda1	free	441572605952
tikv	10.0.1.21:20160	disk	/dev/sda1	used	42059882496
tikv	10.0.1.21:20160	disk	/dev/sda1	free-percent	0.91
tikv	10.0.1.21:20160	disk	/dev/sda1	used-percent	0.09
tikv	10.0.1.21:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.21:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.21:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.21:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.21:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.21:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.21:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.21:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.21:20160	memory	memory	capacity	24592859136
tikv	10.0.1.21:20160	net	enp7s0	mac	86:00:00:5f:2c:30
tikv	10.0.1.21:20160	net	enp7s0	flag	69699
tikv	10.0.1.21:20160	net	enp7s0	index	3
tikv	10.0.1.21:20160	net	enp7s0	is-up	true
tikv	10.0.1.21:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.21:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.21:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.21:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.21:20160	net	enp7s0	ip	10.0.1.21/32
tikv	10.0.1.21:20160	net	enp7s0	ip	fe80::8400:ff:fe5f:2c30/64
tikv	10.0.1.21:20160	net	eth0	mac	92:00:07:b1:64:ba
tikv	10.0.1.21:20160	net	eth0	flag	69699
tikv	10.0.1.21:20160	net	eth0	index	2
tikv	10.0.1.21:20160	net	eth0	is-up	true
tikv	10.0.1.21:20160	net	eth0	is-broadcast	true
tikv	10.0.1.21:20160	net	eth0	is-multicast	true
tikv	10.0.1.21:20160	net	eth0	is-loopback	false
tikv	10.0.1.21:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.21:20160	net	eth0	ip	100.64.15.140/32
tikv	10.0.1.21:20160	net	eth0	ip	2a01:4f8:1c1a:9894::1/64
tikv	10.0.1.21:20160	net	eth0	ip	fe80::9000:7ff:feb1:64ba/64
tikv	10.0.1.21:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.21:20160	net	lo	flag	65609
tikv	10.0.1.21:20160	net	lo	index	1
tikv	10.0.1.21:20160	net	lo	is-up	true
tikv	10.0.1.21:20160	net	lo	is-broadcast	false
tikv	10.0.1.21:20160	net	lo	is-multicast	false
tikv	10.0.1.21:20160	net	lo	is-loopback	true
tikv	10.0.1.21:20160	net	lo	is-point-to-point	false
tikv	10.0.1.21:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.21:20160	net	lo	ip	::1/128
tikv	10.0.1.20:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.20:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.20:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.20:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.20:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.20:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.20:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.20:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.20:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.20:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.20:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.20:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.20:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.20:20160	disk	/dev/sda1	path	/
tikv	10.0.1.20:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.20:20160	disk	/dev/sda1	free	440657641472
tikv	10.0.1.20:20160	disk	/dev/sda1	used	42974846976
tikv	10.0.1.20:20160	disk	/dev/sda1	free-percent	0.91
tikv	10.0.1.20:20160	disk	/dev/sda1	used-percent	0.09
tikv	10.0.1.20:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.20:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.20:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.20:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.20:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.20:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.20:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.20:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.20:20160	memory	memory	capacity	24592850944
tikv	10.0.1.20:20160	net	enp7s0	mac	86:00:00:5f:2c:32
tikv	10.0.1.20:20160	net	enp7s0	flag	69699
tikv	10.0.1.20:20160	net	enp7s0	index	3
tikv	10.0.1.20:20160	net	enp7s0	is-up	true
tikv	10.0.1.20:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.20:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.20:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.20:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.20:20160	net	enp7s0	ip	10.0.1.20/32
tikv	10.0.1.20:20160	net	enp7s0	ip	fe80::8400:ff:fe5f:2c32/64
tikv	10.0.1.20:20160	net	eth0	mac	92:00:07:b1:64:b9
tikv	10.0.1.20:20160	net	eth0	flag	69699
tikv	10.0.1.20:20160	net	eth0	index	2
tikv	10.0.1.20:20160	net	eth0	is-up	true
tikv	10.0.1.20:20160	net	eth0	is-broadcast	true
tikv	10.0.1.20:20160	net	eth0	is-multicast	true
tikv	10.0.1.20:20160	net	eth0	is-loopback	false
tikv	10.0.1.20:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.20:20160	net	eth0	ip	100.64.67.4/32
tikv	10.0.1.20:20160	net	eth0	ip	2a01:4f8:1c1a:857::1/64
tikv	10.0.1.20:20160	net	eth0	ip	fe80::9000:7ff:feb1:64b9/64
tikv	10.0.1.20:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.20:20160	net	lo	flag	65609
tikv	10.0.1.20:20160	net	lo	index	1
tikv	10.0.1.20:20160	net	lo	is-up	true
tikv	10.0.1.20:20160	net	lo	is-broadcast	false
tikv	10.0.1.20:20160	net	lo	is-multicast	false
tikv	10.0.1.20:20160	net	lo	is-loopback	true
tikv	10.0.1.20:20160	net	lo	is-point-to-point	false
tikv	10.0.1.20:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.20:20160	net	lo	ip	::1/128
tikv	10.0.1.22:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.22:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.22:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.22:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.22:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.22:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.22:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.22:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.22:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.22:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.22:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.22:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.22:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.22:20160	disk	/dev/sda1	path	/
tikv	10.0.1.22:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.22:20160	disk	/dev/sda1	free	441570918400
tikv	10.0.1.22:20160	disk	/dev/sda1	used	42061570048
tikv	10.0.1.22:20160	disk	/dev/sda1	free-percent	0.91
tikv	10.0.1.22:20160	disk	/dev/sda1	used-percent	0.09
tikv	10.0.1.22:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.22:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.22:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.22:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.22:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.22:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.22:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.22:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.22:20160	memory	memory	capacity	24592850944
tikv	10.0.1.22:20160	net	enp7s0	mac	86:00:00:5f:2c:31
tikv	10.0.1.22:20160	net	enp7s0	flag	69699
tikv	10.0.1.22:20160	net	enp7s0	index	3
tikv	10.0.1.22:20160	net	enp7s0	is-up	true
tikv	10.0.1.22:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.22:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.22:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.22:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.22:20160	net	enp7s0	ip	10.0.1.22/32
tikv	10.0.1.22:20160	net	enp7s0	ip	fe80::8400:ff:fe5f:2c31/64
tikv	10.0.1.22:20160	net	eth0	mac	92:00:07:b1:64:b8
tikv	10.0.1.22:20160	net	eth0	flag	69699
tikv	10.0.1.22:20160	net	eth0	index	2
tikv	10.0.1.22:20160	net	eth0	is-up	true
tikv	10.0.1.22:20160	net	eth0	is-broadcast	true
tikv	10.0.1.22:20160	net	eth0	is-multicast	true
tikv	10.0.1.22:20160	net	eth0	is-loopback	false
tikv	10.0.1.22:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.22:20160	net	eth0	ip	100.64.12.26/32
tikv	10.0.1.22:20160	net	eth0	ip	2a01:4f8:1c1a:eaa8::1/64
tikv	10.0.1.22:20160	net	eth0	ip	fe80::9000:7ff:feb1:64b8/64
tikv	10.0.1.22:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.22:20160	net	lo	flag	65609
tikv	10.0.1.22:20160	net	lo	index	1
tikv	10.0.1.22:20160	net	lo	is-up	true
tikv	10.0.1.22:20160	net	lo	is-broadcast	false
tikv	10.0.1.22:20160	net	lo	is-multicast	false
tikv	10.0.1.22:20160	net	lo	is-loopback	true
tikv	10.0.1.22:20160	net	lo	is-point-to-point	false
tikv	10.0.1.22:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.22:20160	net	lo	ip	::1/128
